,text,classification
1902,Nojo,True
1903,Evanjegue,True
1904,isso pq ele se considera um enviado de Deus!!!! esse cara é patético!,True
1905,Bando de safado e bandido!!,True
1906,Marginal de alta periculosidade,True
1907,"Bandido bão é bandido morto, né?",True
1908,"E esse tipo de pastor, tem que viver no pasto.",True
1909,São esses bandidos,True
1910,"Cabra safado, escroto.",True
1911,"Esse Feliciano é um vagabundo e charlatão que fica falando e fazendo coisas usando o nome de Deus, se dizendo cristão, tenho é pena dos que elegeram um bosta desse que não acrescenta em nada à Câmara dos deputados.",True
1912,Fariseu maldito!,True
1913,Pastor bandido,True
1914,Bandidos,True
1915,Bancada evangélica podre...,True
1916,FDPUTA!,True
1917,Esse aí é o pastor do capeta. Nunca enganou ninguém.,True
1918,Esse é abaixo de estatura e de caráter,True
1919,Marginal,True
1920,"Ele é tudo, menos cristão",True
1921,"Esse facista , racista e homofóbico ainda está vivo na política??? Vc não não me representa !!!",True
1922,"Falso Cristão , nenhuma novidade, com sua dentadura da vaidade...",True
1923,Cidadão de bem. Um pastor exemplar. (Contém ironia),True
1924,Se diz evangélico.pior dos seres a pedra arremessada e igual bumerangue prezado divirta.se com seu veneno.,True
1925,Um cara desses não morre pq o diabo não quer concorrência,True
1926,Esse é um nojento!!,True
1927,Bandido nojento!,True
1928,E ainda se diz cristão!,True
1929,Ato criminoso!,True
1930,Esse é o verdadeiro homem de Deus! SQN,True
1931,Cara de pau. Covarde. Isso é pastor do capeta?,True
1932,Cara de pau. Covarde. Isso é pastor do capeta?,True
1933,"Que feio, q cretino, q mau caráter! Esses criminosos ficam impunes, simples assim. Deveria ter uma lei q punice parlamentar moleque.",True
1934,"Baixe a bola você, miliciano virtual de fake news.",True
1935,Como elegeram políticos dessa estirpe... como ?,True
1936,Quando ele chegar no inferno o diabo vai expulsar ele de lá !,True
1937,"É muita sujeira dessa gentalha ordinária, depois ficam falando de Deus... que Deus é esse???",True
1938,"Jesus deve tá vermelho de vergonha desses pastores rs.. Quantos cidadãos de bem, né!",True
1939,Esse...tem q sair do armário aí não sai fica assim,True
1940,NOJO!,True
1941,LIXO,True
1942,"Eu nem sei o que é pior, se é ver o falso profeta espalhando ódio ou se é ver pessoas admirando esse tipo de gente.",True
1943,Criminoso,True
1944,É uma besta esse cara. 👊,True
1945,Que gente asquerosa!!! 🤮,True
1946,Va-ga-bun-do,True
1947,Vagabundos como esse que o Brasil não precisa,True
1948,Que absurdo meu Deus! Homem nojento.,True
1949,Esse é o nível do atual governo. Vergonha dessa raça de chupim,True
1950,E é em nome de Deus que o diabo fala!!,True
1951,Essa maricona safada 🙄🙄🙄,True
1952,Feliciano é um dos políticos mais nojentos da atualidade.,True
1953,"Brota em mim @marcofeliciano , eu e tu, no mano a mano. Verme",True
1954,"A maioria dessa bancada evangelica usa o nome de Deus em vao. É só fachada pra encobrir a verdadeira podridao que eles carregam no coraçao, so",True
1955,Esse Feliciano não presta mesmo,True
1956,Eu ouvi um amém?! Eh muito medíocre um cara desse!,True
1957,"Quando a gente acha que uma pessoa não consegue ser mais zé ruéla do que já é, vem o cara e se supera.",True
1958,"Pura hipocrisia,depois tem a coragem de pegar a bíblia e subir no altar das igrejas e ainda pregar sermão,isso tá igual um sepulcro caiado vazio e ainda se acha cheio de Deus",True
1959,Nojo desse demônio,True
1960,Que bandido!!!!😡😡😡😡😡,True
1961,🙀 Q nojooooo,True
1962,Nojento!,True
1963,De boa...nosso país tá na hora de um meteoro cair aqui e explodir alguns políticos...que falta do que fazer,True
1964,Bandido,True
1965,Será que STF existe pra que?um infeliz desse não pode ser deputado...tem que cassar urgente este pastor do capeta,True
1966,Que lindo né @pr.marcofeliciano.oficial pastor do teu tipo os gato enterro.,True
1967,"Lixo, ainda fala em nome de Deus esse demônio!!",True
1968,"Esses cretinos usam essa mesma boca, para falar do amor de Deus. Como é triste ver pessoas se iludindo com esse tipo profano.",True
1969,Vagabundo safado golpista pastor do cao,True
1970,"Mas, que pastozinho ordinário!!!!!! Esse o purgatório de Dante vai ter ter muito fogo e um funil enorme pra deixa-",True
1971,São financiados PELOS MILICIANOS BOSTANAROS. Jair e sua PROLE PODRE DE BANDIDOS.,True
1972,Inferniano 😈,True
1973,Um cidadão de bem. Um fdp desse!,True
1974,Podridão dessa gente 🤮🤮🤮🤮,True
1975,Meu Deus onde vamos parar com essa quadrilha ?😱,True
1976,"Pastor do diabo, nojento, dissimulado, arrogante ...🤮🤮🤮",True
1977,Pessoa horrorosa esse imbecil. Vai ter o retorno da lei 🙏🏼,True
1978,Olha o Tipo de gente...braço direito de satã!!!,True
1979,"Fala de bolsominio: A culpa de tudo é da esquerda,blablabla",True
1980,Esse é o pastor que mais gosta do dinheiro alheio. Um crápula.,True
1981,Desprezível!,True
1982,Bandido.,True
1983,Nao tem argumentos?!?! Vc é um covarde.,True
1984,miliciano👹,True
1985,É um corja de safados! Nojo!,True
1986,Marcos Miliciano 🤮,True
1987,Esses aí dorme todo dia no colo do capeta! Jesus nao tem nada com essa corja nao.,True
1988,Criatura deplorável!!!!,True
1989,"Falso pastor, o Brasil está cheio deles🤮🤮",True
1990,Isso é pastor do demônio,True
1991,Pastor do demônio,True
1992,"Esse bandido que se diz pastor, foi bóia do Frota durante 2 anos",True
1993,🤮 nojo só de ver a imagem dele...,True
1994,A cara dessa criatura... Olha vem na cara dessa criatura e já dá pra saber quem isso é...,True
1995,Vergonha!,True
1996,Isso pq esse daí se diz pastor,True
1997,É muito sujeira,True
1998,Bandido!!!!,True
1999,À máscara tá caindo👏👏👏👏 Lula Livreeeee,True
2000,Esse lixo de ser humano foi o motivo de eu me afastar da igreja quando criança,True
2001,Homem de 😈 disfarçado de 🐑 para enganar o povo,True
2002,Milícia é máfia,True
2003,otário,True
2004,"E prega que devemos amar o próximo! Bando de hipócrita, governo de idiotas!",True
2005,Imundice é o termo.🤮🤮🤮,True
2006,"Pra esse malandro, igreja e política são um negócio como outro qualquer! Só o que importa é poder e grana!!!",True
2007,Terrivelmente evangélico,True
2008,É assim que covardes sem argumentos se “defendem”...,True
2009,Que horror!!! Cruzes!!!,True
2010,"Miliciano, feliciano, tudo a mesma coisa. 🤢🤮",True
2011,Sua máscara de cristão vai cair @marcofeliciano e vc vai sentir o que é o fogo do inferno.,True
2012,"Covarde, inútil .. Lixo parlamentar",True
2013,Hipocristão 😎,True
2014,E um crime,True
2015,mafioso..bandido..,True
2016,Que absurdo. Essa gente não tem escrupulos.,True
2017,"Isso cara não é pastor,e sim um charlatão 🍊🍊🐂",True
2018,Quem financia tanto ódio é o presidente e sua corja!,True
2019,"Governo da administração artificial vive de manipulações, e resultado de números uma merda.",True
2020,"Enquanto a esquerda fica discutindo se é quebra de decoro, se cabe impeachment, se deve ser cassado, o lado de lá já entendeu que é guerra. E nós estamos perdendo, porque se falo em revolução levo porrada até da esquerda.",True
2021,Bagaceiros no poder🤮,True
2022,"Esse é cristão, pero no mucho... homenzinho de bem, né?",True
2023,Amigo do capetão é capetinha 💩🤮,True
2024,"Bandido da igreja, que vergonha... Como conseguem falar em Deus e fazer tanto mal",True
2025,Nojento,True
2026,"Esse é a verdadeira vergonha. Ser evangélico ou ser católico remonta o amor ao próximo, mas esse cara é vil e preconceituoso.",True
2027,Nojo dessa corja,True
2028,"Nojento, pilantra e picareta, ainda se pastor.",True
2029,Maldito desgraçado “pastor” de merda. Esse há de queimar no fogo do inferno que ele faz na Terra.,True
2030,Que vergonha! Que política lixo temos no nosso país! 🤮,True
2031,Governo de demônios,True
2032,"Essa bancada evangélica envergonham os verdadeiros cristãos, embora muitos se deixaram enganar. É o tratamento dentário, terminou?",True
2033,Esse pastor parece figura de opereta !!’,True
2034,Um homem de Deus... Desculpa Deus!,True
2035,Eu sou milicia digital. To de olho aqui.,True
2036,E ele vai ficar impune? Cassação pra esse ser desprezível!,True
2037,Esse filho da puta não e de Deus e do cramunhão...,True
2038,"Tudo em nome de Jesus!Homen de bem,honrado. Lixo",True
2039,E é porque isso é “cristão” não passa de um miliciano que se esconde atrás da religião e entre a política usando o nome de “Deus”. Esse tipo de político me enoja. Tem que pedir a cassação do seu mandato.,True
2040,Nojo,True
2041,Esse aí nao vale nada,True
2042,Nojo desses lixos.,True
2043,"🤘👏👏👏👏 fazendo o que sabe fazer de melhor. É gentalha, baixo...",True
2044,pastor do demônio,True
2045,Esse é mais um lixo.,True
2046,Vergonha!,True
2047,"Um pior que o outro, só lixo. 😠",True
2048,Isso é bem a cara desse débil ser 😬😬😬,True
2049,Covarde,True
2050,"Este sujeito é a escória da política brasileira, se não fossem os otários da igreja dele, que são roubados e o adoram, ele jamais seria eleito. Tenho nojo desse imbecil.",True
2051,E esse demônio se diz evangélico😬😬😬,True
2052,"E ninguém vai fazer nada contra esse sujeito??? Não é possível que depois de falar isso, não irá acontecer nada contra ele!!!!",True
2053,Ainda bem que ele eh fervoroso evangélico 😱 eh hipocrisia que se chama ?,True
2054,Nojeto 🤢,True
2055,Esses cristãos me dão nojo,True
2056,Minha nossa!!! Que pastor perverso!,True
2057,Cretino! Crápula! Escroto!,True
2058,Um ridículo.,True
2059,A S C O 😡,True
2060,Esse projeto de homem é um representante de uma Igreja. Que absurdo gente!,True
2061,Aberraçao da natureza esse lixo .,True
2062,Muito perigosoooo,True
2063,Pastor de merda!!!😠😠😠😠😠,True
2064,Em nome do Demo!🐂💣💩💣💩,True
2065,Qie feio pastor do diabo!,True
2066,Depois que a religião elegeu o capeta parei de acreditar...só acredito em Deus!,True
2067,Escroto!,True
2068,Outro para ser cassado!,True
2069,O Diabo existe e atende por Marcos Feliciano,True
2070,É um filha da puta,True
2071,Esses caras tinham que se Preso!!,True
2072,E estes filhas da puta se dizem cristãos! Cristãos de merda! Vergonha desta gente...,True
2073,Esse nem o capeta quer. Hahah🔥🔥🔥🔥🔥,True
2074,😈 endiabrado dos dentes pagos com nossos impostos pestilento,True
2075,Como pode um homem Que se diz representante de Deus falar assim???E para piorar esse povo BURRO que acha que esse homem merece créditos!!!,True
2076,Nojooo,True
2077,Podre!,True
2078,"Poxa, era só ele sair do armário... quem sabe passava essa raivinha toda.",True
2079,"Exemplo de pastor, cidadão de bem, só que não.",True
2080,Um horror meu Deus esse Sr se diz cristão ✝️ manda espancar Jesus pode descer e incineraram esse Que se diz Pastor 🙏,True
2081,Pastor de bosta,True
2082,Gângster cafona raça ruim essa figura patética,True
2083,Processo nele.,True
2084,"Feliciano é um asqueroso, ser desprezível 🤮🤮🤮",True
2085,"Meliante de quinta categoria, mentiroso, falso, facínora, tosco, vulgar, parasita da sociedade, pária do congresso, rêmora oportunista oca, hipócrita e podre obcecado pelo poder.",True
2086,"E o PSL como sempre, envolvido das atrocidades .",True
2087,Todo sofrimento pra corno é pouco,True
2088,Esquerdopatas são uns vermes ainda não catalogados,True
2089,Parabéns pastor toma vergonha na cara,True
2090,Essa disgraça fala que é pastor..,True
2091,"@marcofeliciano e aí anjo, só pra eu entender: vc acha que é troxa assim, ou só seu eleitorado mesmo?",True
2092,Baita bichona enrustida.,True
2093,"Que asco. Uma pessoa assim não pode exercer a política, porque não contribui para o debate. É só atraso.",True
2094,Sou evangélica e me envergonho desse lixo que sai por aí pregando que Deus é amor e incentiva o ódio.#ForaFeliciano,True
2095,Mas nenhum presta que barbaridade .,True
2096,Marco Enrustiano.,True
2097,Babacas como Luciano HAng financiam essa palhaçada,True
2098,Ser mais escroto.,True
2099,Todos bandidos.,True
2100,"O povo tem que se reunir e expulsar esses pastores estelionatários das suas igrejas , bandidos.",True
2101,Tá uma bagaceira esse país de merda🤮🤮🤮🤮🤮,True
2102,"Cidadão de bem, igual@muitos por aí... nojo",True
2103,Imagine se esse sujeito não fosse cristão evangélico?,True
2104,Que Jesus esses demônios seguem! Meu Deus salve nosso país de seres demoníacos como esse Marco Feliciano!😈😈,True
2105,"Socorro, Socorro, que sistema imundo?",True
2106,Tira o nome de Jesus da boca.,True
2107,Lixo,True
2108,"Um falando asneira de lá e o outro disseminando discórdia de cá. Tudo farinha só mesmo saco, se gritar :Pega ladrão, não fica um meu irmão.",True
2109,UM CRETINO COVARDE QUE NÃO TEM CAPACIDADE DE ENCARAR O RANDOLFE...,True
2110,Podridão,True
2111,"Gentalha hipócrita! Fariseus, falsos cristãos! Quadrilheiros",True
2112,As atitudes e a postura é de um pateta. Kkkkk,True
2113,Por isso que a educação está uma completa negação... Parabéns aos envolvidos,True
2114,Dois retratos do fracasso educacional do país!,True
2115,Babaca. #BOLSONARO2022😍,True
2116,"Esse tal de valente fracassado , aí de cima, é um completo imbecil. apenas mais de 40 mil pessoas discordam dele kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",True
2117,Um grande perdedor!,True
2118,Paulo Freire era tão bom que nenhum país no mundo copiou seu modelo de (des)educação! Esquerdista safado!,True
2119,Sem dúvida os grandes educadores por isso que estamos entra às piores escolas do mundo.,True
2120,Energúmeno,True
2121,Não esconda seu mau caratismo em cima de profissão como essa ! Inútil.,True
2122,Deus nos livre desse mal!!!,True
2123,Ate hj não entendo como elegeram um idiota daquela ao invés de um.homem culto como este,True
2124,Petista liberal ! Pqp!,True
2125,"Não sei quem é mais inútil, o retrato do Jaiminho ou Paulo Freire ?",True
2126,Vc é a prova da lástima que a educação do Brasil está.,True
2127,"Rascismo, cabecario e cacar mandato🎆🎆🎆🎆",True
2128,Coitado!,True
2129,Absurdo,True
2130,Aproveite a nave e vai p inferno! Leva seu amigo junto,True
2131,Professor burro,True
2132,"Sabe nem escrever direito, professor jumento",True
2133,Múmia paralítica 😅😅😅,True
2134,Meu presidente 😅😅😅😅 presidente do caralho à 4. Bando de idiotas. Idiotas úteis,True
2135,"precisava voltar a ter aula, pra aprender escrever “rascismo” do jeito certo... vc eh uma mentira",True
2136,Aff...,True
2137,duas fotos as mesmas merdas,True
2138,Ainda não acredito que trocaram um professor por um miliciano 🤦🏼‍♂️🤦🏼‍♂️😔😔,True
2139,"E aí, bando de hipócritas :)",True
2140,"🐷🐷🐷 Acho q vai ser o último mandato, se perdeu, egocentrismo. Vá com Deus p/ PSDB 🐷",True
2141,"Desculpem as pessoas de bem pois o resto não me importa, minhas fezes valem mais que os dois juntos.",True
2142,Essa coisa esta se achando demais,True
2143,"Gente, para que ta dando vergonha. Não defendo nenhuma das duas, não elegi nenhuma das duas, mas respeitem-se pelo amor!!! E vão trabalhar por quem elegeu vocês. Esses mimimi ta nojento!",True
2144,"Mais gente vc não é a pessoa do vídeo dizendo que a Havan era da filha da Dilma quando vc sabia que a mesma era do seu amigão , não entendo de verdade o sujo falar do mal lavado , esse é o Brasil ! Podre",True
2145,👎👎👎👎👎👎👎👎👎👎👎👎👎LULU e JOYCI TRAIDORES JUDAS SATANÁS,True
2146,Eu acho Carla que isso é baixaria não combina com vc coloca no seu lugar e fica na sua,True
2147,#joicetraidora,True
2148,@carla.zambelli enquanto vc apoiar meu presidente eu tô contigo... E joissi q se lasque para lá com as paranoias e mentiras dela!,True
